"Skeleton_Metabolite","COPD.0001.Lower.R.05.12.2015","SmNV.0004.Lower.L.06.15.2015","COPD.0002.Lower.L.06.16.2015","COPD.0002.Lower.R.06.16.2015","SmNV.0005.Lower.L.06.17.2015","COPD.0003.Lower.L.06.18.2015","SmNV.0008.Lower.L.06.22.2015","SmNV.0006.Lower.R.06.23.2015","COPD.0007.Lower.L.06.29.2015","SmNV.0009.Lower.L.07.08.2015","SmNV.0012.Lower.R.07.27.2015","SmNV.0013.Lower.R.01.13.2016","SmNV.0014.Lower.R.03.30.2016","SmNV.0016.Lower.L.04.04.2016","COPD.0021.Lower.R.04.14.2016","SmNV.0023.Lower.R.05.31.2016","COPD.0026.Lower.R.06.23.2016","SmNV.0027.Lower.L.08.30.2016","COPD.0030.Lower.R.09.15.2016","SmNV.0032.Lower.R.09.29.2016","COPD.0035.Lower.R.10.13.2016","SmNV.0038.Lower.L.10.26.2016","SmNV.0039.Lower.R.11.10.2016","COPD.0041.Lower.L.11.22.2016","COPD.0041.Lower.R.11.22.2016","SmNV.0043.Lower.R.12.07.2016","SmNV.0044.Lower.R.12.14.2016","COPD.0036.2.Lower.R.12.20.2016","SmNV.0047.Lower.R.02.01.2017","COPD.0050.Lower.R.03.15.2017","COPD.0049.Lower.R.03.21.2017","SmNV.0052.Lower.R.07.06.2017","COPD.0051.Lower.R.08.21.2017","SmNV.0055.Lower.R.08.22.2017","COPD.0056.Lower.R.10.23.2017","SmNV.0060.Lower.R.11.08.2017","SmNV.0064.Lower.R.11.21.2017","SmNV.0067.Lower.R.11.29.2017","COPD.0068.Lower.R.12.12.2017","COPD.0073.Lower.R.12.19.2017","COPD.0079.Lower.R.01.16.2018","SmNV.0085.Lower.R.01.30.2018","SmNV.0091.Lower.R.05.01.2018","SmNV.0093.Lower.R.05.14.2018","SmNV.0098.Lower.RML.06.12.2018","SmNV.0099.Lower.R.06.19.2018","SmNV.0105.Lower.R.07.11.2018","COPD.0101.Lower.R.07.17.2018","COPD.0102.Lower.R.07.24.2018","SmNV.0107.Lower.R.08.01.2018","COPD.0111.Lower.R.08.29.2018","COPD.0115.Lower.R.10.03.2018","COPD.0116.Lower.R.10.16.2018","COPD.0117.Lower.R.10.23.2018","COPD.0121.Lower.R.11.14.2018","COPD.0122.Lower.R.12.26.2018","COPD.0035.Lower.L.10.13.2016","COPD.0066.Lower.R.12.11.2017","COPD.0001.BKG.05.12.2015","SmNV.0004.BKG.06.15.2015","SmNV.0005.BKG.06.17.2015","COPD.0003.BKG.06.18.2015","SmNV.0008.BKG.06.22.2015","COPD.0007.BKG.06.29.2015","SmNV.0013.BKG.01.13.2016","COPD.0021.BKG.04.14.2016","COPD.0026.BKG.06.23.2016","COPD.0030.BKG.09.15.2016","COPD.0001.Upper.05.12.2015","SmNV.0012.Upper.07.27.2015","SmNV.0013.Upper.01.13.2016","SmNV.0044.Upper.12.14.2016","SmNV.0047.Upper.02.01.2017","COPD.0066.Upper.12.11.2017","COPD.0049.Upper.03.21.2017","COPD.0117.Upper.10.23.2018","KEGG"
"ng,ng-dimethyl-l-arginine","0.826752076247043","0.68945709693346","0.858692854240904","0.0909184635324614","3.61234382625779","0.264415058159518","0.218477880415759","1.14931154460251","0.787433219702288","0.652025431895944","0.255187908616547","1.9624415993025","0.436448512126358","0.064510307883075","0.580366824828657","1.14052685801641","1.34681838500831","0.595876870940412","2.2957890598592","0.172894489445146","0.956136927117853","0.281196297576","0.362639853395061","0","0.78594986515761","0.843671100956492","1.71211956803781","0.814110480180825","0.721359667652443","1.16218190939509","1.26506566830711","0","2.24630785823372","1.18838616369625","0.827552877497713","0.702130667093868","1.06704218991105","0.108039792303968","3.11189601481758","0.797371373772048","2.00758402966546","0.392546577172548","1.32765234941254","1.1418615080165","2.58138424172295","0.827400388008904","1.26135240785281","0.0876471203889592","0.459009365727982","1.23015150075722","1.96277539906222","1.2552282096935","0","1.54309905389234","0.553914543670697","1.37238299817757","0.902659164701378","0.437210703662489","0","0","0","0.104176672925126","0.0650490103378719","0","0.146740182955309","0.183485503152816","0.0465959271849286","0.145584685474096","0.169460505728693","0.520249622146794","1.10145364565303","0.33468435315545","0.37063661124704","0.777208259675312","0.874993557549692","0.702043007766576","C03626"
"oxindole","1.367139007177","0.931823705110865","9.94341171974386","0.81779762264618","0.851052089892753","0.177616206016773","0","1.93330727596737","1.09643045144955","0.158415580065662","0","0.815159356145079","0.940131757824811","2.83531130482395","0.838043914797458","0.558995028755765","0.582469870114534","1.22814990747782","0.852432074323045","2.92070218479196","16.0911038532411","0.252753747460622","0.406432694567599","0","0.460593631421753","0.483606331843994","0.423986142037297","0.565613946600968","0.30800780010045","1.50170514119693","0.604386182988052","0.957342554288902","0.516779923978811","0.505997880933003","0.438497546740573","2.38461882065029","0.709226467847157","11.8612884250587","0.246814830551071","0","0.30748235081482","0","0.750097154616193","0.530624226527621","0.468490637321826","1.08721803129124","0","0.465924039100666","2.3428265683366","0.852233380804047","1","0.908354318593166","0","0.400479011723181","0.642440550443136","0.308792603927896","18.0457051514385","0.999864363326881","123.62572461749","328.585108723797","16.3975729748441","8.62560064360821","33.2200895360786","10.5159903964769","31.9263635151956","39.3093852490383","17.3887391510001","157.637778586491","91.3686759681301","0.460194756094284","0","0.737908626279501","2.70949288030391","6.78458250509043","0","36.3840434178825","C12312"
"l-isoleucine","11.5918365937462","9.61941322707707","19.7479942191333","18.6285642747731","10.3338100816658","4.95036451455344","3.38086773903912","12.8370695419832","5.89818320761796","6.30779579455271","6.03369830789852","49.1741776518418","6.17708498908251","5.30264728401395","9.72638308499125","7.78495493200104","11.0538230108941","6.74188439938657","25.641695325015","2.8901663707066","29.9642732650907","9.43537007705211","7.30517939814814","0","8.93911018760039","9.25844769259522","22.1193557366144","16.5730359997794","6.69180397127165","9.21814721571479","15.9151800972192","0","26.3179737133797","7.33871615291965","38.4337274981847","22.5374579810155","23.1754914629097","16.2985802968748","11.07861768013","10.6616238079901","17.921182259127","3.02903630748057","8.94814767354631","14.5142515664791","36.9611566605639","9.6287507924629","8.49738753633107","30.0784045822589","9.74429345243751","8.45647869247004","42.744596357066","40.9585351821149","0","23.7754377148806","5.68859755492597","16.7976227008272","35.1806497502233","13.7798299431391","0","0","0","0","0","0","0","0","0","2.75994171778111","9.17693735535081","7.66473848145301","18.385090708617","4.60493353999979","7.80617419920728","10.0713851449309","15.1944321958352","9.78166939746544","C00407"
"niacinamide","133.700212372878","384.04764131553","273.236758124691","290.208342170378","894.651633182754","504.457808571066","252.212603673661","473.549525452233","583.844860247625","509.284401296172","295.932139955475","339.952077785464","373.19468263994","436.038864985679","618.007824856405","406.880526414906","535.279466792568","313.663350480269","537.180606381258","251.587833667277","406.768451285072","400.083435677966","679.698842592592","201.706774662147","363.941300086947","792.119162922274","423.57841698787","722.979524780858","642.318640567056","375.048017931358","446.165736541771","388.721331043004","544.243343176829","616.185892755263","465.796561901798","600.540330820832","655.677193862829","587.416585910227","681.495266247328","587.663878316002","775.211993050301","486.494541916095","313.203258022921","347.713306536219","477.56099474051","404.397904561249","380.635223915128","179.409505142672","483.127760355623","449.823925309549","446.627783256246","304.005120122011","3.28493641007509","630.541092597078","440.216507005611","671.201922213802","465.818771297184","418.526766972643","2.75659858063291","4.00611863508984","0","0","0","0","0","0","0","3.80059826563397","8.02774400641467","70.941613865282","36.4566801287229","34.5280610774015","89.3813402272622","18.0593099061854","33.0055376439529","23.1620872559637","C00153"
"15-deoxy-.delta.12,14-prostaglandin j2","0","0.129054263712785","0.0965558620099847","0","0.142674454816103","0.263847821549811","0.110767588703614","0.153919535737235","0.0969581491181894","0.0720236349065585","0.301559534921096","2.97058290350385","1.68720226286369","1.40768594446417","0.365327780099374","0.0839593908081872","0.108599422353823","0.0799761898621743","0.0846161323163026","0.300087906787156","0.322252701844837","0.14969140130919","0.236004927023691","0.154092225706736","0.177658077019512","0.706123929118453","0.471991161456859","1","0.141259804125969","0.263432658344999","0.438225245240858","1.05982831759665","0.883243310146255","0.640743669671237","0.794890415212429","1.18327173724404","1.31170320825493","0.977359275533552","1.17482819906336","0.579838207248809","0.391741350253936","0.86705764839266","0.370709915098134","1.83705571535371","0.32272719847866","1.04892139863113","0.779309515010356","0.419242157323008","0.893514279320896","0.607224987927116","0.374070495149679","0.683634209967131","0.730265060931078","0.573051038559043","0.498178179224204","1.18746750893876","0.184850432385167","4.39476203721219","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","C14717"
"benzamide","0","0.0505819226611624","0","0.0731618946624248","0.093081022531489","0.209280196819768","0","0.125591331192343","0.0469562455259214","0.345590058362277","0.0592660814168013","0.508924289951763","0.123882107869793","0.151603348225218","0.15746274868892","0.446734462525801","0.365691095295258","1.43051558774429","7.8711127522302","0.781612333463112","1.17729336966394","0.458499393914514","0.664520640432098","0.460958753356517","1.17722563626449","0.760202202731351","3.23982959290064","1.78831798886377","1.56503485424588","0.11389588213906","2.01134386039068","0.293554816767346","13.8931518186093","1","1.73457995039935","1.95801669047237","3.48894380951186","0.608347866206215","2.78478391371502","1.21904870524416","4.96040809568619","1.71493507017152","0.467917657768772","0.900290462065078","3.66592048832292","0.681074794197979","0.391727359049873","1.87937127144365","1.59681332953213","1.17590331371814","2.96022292770754","3.4601011768791","0","6.82154103113804","0.282434711673078","2.60687930426214","0.814386617451757","0.613424060644044","0","0","0","0","0","0","0","0","0","0","0","0","0.0513588984191699","0","0.0823644241612862","0.0820698449518144","0","0","C09815"
"n-nitrosopyrrolidine","0.748878567605366","0.506671828679184","0.784307614058918","0.305358194886296","1.11870855033115","0.340064038785072","0.278230433260793","0.855148372111266","0.799094020674558","0.618362018597451","0.476536720860452","1.58797964386235","0.824362309989709","0.464972274282237","0.609954771220067","0.69104880489489","1.19064576563182","0.455983970772756","1.2604933644901","0.478125860579068","1.13246925399513","0.516631145381833","1.01055652006172","0","0.67197194099356","0.723351407423463","1.20055387025094","1.32685649705055","0.474308196028728","0.693224652856084","1.65196944536698","0","1.6629752173241","0.715500219523247","1.0019802540383","1.0920479955413","1.13641279120823","0.269519808905455","1.08683115937952","0.941118547605298","1.36066406367343","0.473999844093146","0.892234831799627","0.844504054537749","1.88922455049711","1.12844095734285","1","0.545087106687852","0.661414678957204","0.896128934912234","1.45143115262022","1.42648335449695","0","1.16972817029214","0.622713943977158","0.859526836467786","1.02868060248878","0.998625731368143","0","0","0","0","0","0","0","0.470082599203016","0","0.35160360033707","0.269796599491303","0.199160816530664","0.480173340000256","0.276177846214374","0.372136964077266","0.914241797848094","0.248208998814589","1.06738500560045","C19285"
"phenylacetaldehyde","0.0968065529772067","0.343064434753978","1.0778812952332","0.1776509164817","0.98892657958295","0.188592579341247","0","0.234452695943663","0.523963093458034","0.394323486204916","0.13082044023019","3.19909085933972","0.261680735814203","0.272853860614077","0","0.432117463106701","0.492265833708752","0.433615078175632","1.53824736150119","0.532602722982304","1.21715227992996","0.303258818202581","0.278928113936807","0.165976333575336","0.336743738001662","0.755991045620629","0.752376892938372","1.08690436930557","0.283061302764031","0.834669368963032","1.45028609386315","0.349611232162468","1.54272462458973","0.449486356586766","0.610949385627071","0.723487625007597","0.874647253957598","1.18034837464808","1.14791667061829","0.259534215695133","2.02251852996636","0","0.369001769614133","0.99632196724912","1.56159049341843","0.795395228745972","0.0913384270280955","1.91269144777513","1.23184007819546","0.447950482710126","3.24247177644852","2.8618589700118","0.228556699554651","1.63277752099761","0.416549287853488","0.750290072868502","1.81392446978313","0.676087688566624","0","0","0","0","0","0","0","0","0","0","0.0835705035813317","1.09970253060096","2.3209196335333","1.28824982656831","1.29522107699654","0.905126628453963","2.48981916140714","1.24372441745608","C00601"
"3,4-dihydroxymandelic acid","1.8397568934855","2.27312411232597","2.62885843389374","0.393601979498055","0.918640205498457","0.569055156569402","0.581345589018581","0.935983645058743","0.397560577009393","1.66261343130089","1.98901556592566","0.27971114754409","1.29133795688219","0.785239761076753","0.869178390077416","0.377773592848201","0.33727780930903","0.535138110881929","0.515128301221286","1","2.05137712644524","1.0896789856535","0.518426890432098","0","1.78311449076734","1.74710060702843","2.54552445473974","0.634461657202712","1.65350537482983","0.351844223626497","1.10169620482473","0","0.582187649044206","0.454467121991533","1.58420794553358","2.12940164427673","0.577413405928918","0.183550923876663","0.25814565075124","0.26644156390731","0.234723482617719","0.262181566971401","0.568541551538644","0.767924512776628","0.764146162941275","0.29830210354213","0.518096853957496","0","0","0.3855231367903","0.171071567174149","0.282828867411308","0","0.764535966190298","4.28696824049474","1.14759170074588","1.07069247456153","1.92940494310357","1","18.2687689131381","1.89762841232135","1.18953430266688","0.906084531013615","0","2.58946317160509","1","0.866070464148425","51.7983086070348","24.9445250039701","0.650413156278614","0.4065274305422","1.76585187169946","1.79430987067288","2.90481668895893","0.992981069694904","3.23220306034602","C05580"
"3-methylindole","0","0.547178803303811","0","0","3.14024610719424","0.64862571716991","0","0","0.225722839233062","0.880813329421906","0","0.204188956232641","0","0","0.387408975803794","0.880336320826207","0.343083977072089","0","0.310269809843915","0","0.158424944738381","0","0","1.69283944703496","0.998016249530354","0.955176600651753","1.30750901074469","0","0.965873621393101","0.175016489084401","0.948844569915876","2.7382983687891","0.399429786799759","0.357796016768269","0","0.704171813912685","0.683667683667683","0.243915520548391","1.45778761364089","0","0.817243796631879","0","1.46169239584991","0.251393622997419","1.27375947214697","0.374943503355431","0","0.25458754189191","0.838191949546353","0","1.46768395945847","0","1.29449973508226","0.312074270160744","0.852572210647619","0.28531753554213","0.200495675365513","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.308319057664264","0","0","0.208572105169508","0","C08313"
"3-indoleacetic acid","0","0.0684952661010202","0.415174154811858","0.155906091669612","0.0514299327169212","0","0","0.102610610622101","0.0579334188059763","0.0751875160350734","0","0.0523118620938012","0","0.112026851796951","0.208307666694414","0.0338850055204144","0.0695339457651295","0.0430365447792406","0.0867521273312464","0.0592980523611915","0.980823330142131","0.0367482800970192","0","0.0491232703848806","0.0537630605538116","0.128448057542181","0.0539575303236885","0.194247202161089","0.201391822747969","0.0965674520073824","0.0941505389330032","0","0.173578440251864","0.0786574099074245","0.095221929899007","0.210242333596744","0.0594321988182308","0.31807619924544","0.136199624433071","0.0446917861855764","0.0724800182195554","0","0.063932426191258","0.0438819884720296","0.591379019121709","0.0749419654986677","0","0.0325762837651402","0.0764674205708131","0.0444983411849955","1.03144145920944","0.0457713034863809","0","0.0907822289385301","0","0.16039045489749","1.14507015960186","0.111447927725123","0","0","0","0","0","0","0","0","0","0","0.0444836105477729","3.45061614894954","2.0766706411785","0.0670942446555577","0.0567660966425071","1.77932212796074","8.22459049876973","0","C00954"
"1-methylnicotinamide cation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0349129783734688","0","0","0","0","0","0","0","0","0","0.057274840735485","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0609133018745149","0","0","0","0.0620405774234799","0","0","0","0","0","0.0836799171979639","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0377635037245022","0.10925284646875","0","0","0","0","C02918"
"ectoine","0","0","0","0","0","0","0","0.256555226148007","0.25625450285075","0","0.198092316175715","0","0","0","0","0","0.172744943419539","0","0.194037226459738","0.212196245263847","1.48982497483859","0","0","0","0.388384396598729","0","0","2.72639891945531","0","0.0843052289055704","0.15243018024818","0","0.192709276760653","0","0.240822465510575","0","0","0","0.119778362815883","0.35472960762565","0.144862232077176","0","0.236727240691649","0","0","0","0.183262880361696","0","0.191062962611","0","5.94614616270414","0.224013848840653","0","0.146587035035266","0","0","1.25519639489765","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","C06231"
"diethyl phthalate","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.83748780159209","0","0","0","0","0","0","20.0146265663507","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","61.2112647774153","28.5038362931172","0","0","0","0","49.1985244520572","0","0","0","7.10901749891133","0","0","0","0","0","C14175"
"l-proline","136.929026019994","140.763740052069","302.260157609251","294.605537881465","180.240577380001","150.811309900685","75.9893959915387","168.526472982681","99.7852902655559","138.066813704247","124.501277362093","271.795028477743","88.0361824768055","76.2334322402019","227.773174616387","159.315985569378","208.345781202127","98.2116401359839","177.439530884881","89.3120210432354","227.815008468959","144.087413149603","93.5750964506172","57.4937242300186","114.279605641275","111.530355292449","211.07285705524","156.999393571861","102.935431629347","221.070395309127","251.791547356661","60.5448622551063","192.942409734258","119.375812059926","146.114194649542","130.908423182498","303.357057369748","245.020368367661","167.011835983926","117.634936762134","151.352943107901","63.8991443939389","134.899811256784","153.780886279575","271.736392599826","183.588062291159","140.290234109521","202.79936442089","148.999317896248","124.232230375035","282.944936092784","266.88126695785","0","136.632738867779","101.659519583742","124.54047441606","268.955456096488","87.9272589807105","0","0","0","0","0","0","0","0","0","0","110.263163238475","91.4165211027797","118.676810646563","221.262777312363","86.6463519992613","122.699939826463","156.160612672252","182.950247623279","C00148"
