"sample","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15"
"K02369..EXTL2..alpha.1.4.N.acetylglucosaminyltransferase.EXTL2..EC.2.4.1.223.","3","0","1","2","1","0","0","1","2","4","1","1","1","0","2"
"K02371..fabK..enoyl..acyl.carrier.protein..reductase.II..EC.1.3.1.9.","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"K02372..fabZ..3.hydroxyacyl..acyl.carrier.protein..dehydratase..EC.4.2.1.59.","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"K02377..TSTA3..fcl..GDP.L.fucose.synthase..EC.1.1.1.271."," 52","  5"," 35"," 42"," 43"," 35"," 31"," 33","128","102"," 71"," 69"," 54"," 68"," 36"
"K02379..fdhD..FdhD.protein","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02381..fdrA..FdrA.protein","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"K02386..flgA..flagellar.basal.body.P.ring.formation.protein.FlgA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02387..flgB..flagellar.basal.body.rod.protein.FlgB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02389..flgD..flagellar.basal.body.rod.modification.protein.FlgD","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02392..flgG..flagellar.basal.body.rod.protein.FlgG","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02393..flgH..flagellar.L.ring.protein.FlgH","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"K02395..flgJ..peptidoglycan.hydrolase.FlgJ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02400..flhA..flagellar.biosynthesis.protein.FlhA","0","0","0","1","0","0","0","0","0","0","0","0","2","0","0"
"K02401..flhB..flagellar.biosynthesis.protein.FlhB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02404..flhF..flagellar.biosynthesis.protein.FlhF","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"K02406..fliC..hag..flagellin","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0"
"K02408..fliE..flagellar.hook.basal.body.complex.protein.FliE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02411..fliH..flagellar.assembly.protein.FliH","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02420..fliQ..flagellar.biosynthesis.protein.FliQ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02421..fliR..flagellar.biosynthesis.protein.FliR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02424..fliY..tcyA..L.cystine.transport.system.substrate.binding.protein","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02426..sufE..cysteine.desulfuration.protein.SufE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02427..rlmE..rrmJ..ftsJ..23S.rRNA..uridine2552.2..O..methyltransferase..EC.2.1.1.166."," 0"," 1"," 1"," 0"," 0"," 0"," 0"," 0","11"," 6"," 5"," 1"," 3"," 3"," 3"
"K02428..rdgB..XTP.dITP.diphosphohydrolase..EC.3.6.1.66.","3","0","0","0","3","0","2","1","8","8","5","3","2","1","0"
"K02429..fucP..MFS.transporter..FHS.family..L.fucose.permease","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"K02431..fucU..FUOM..L.fucose.mutarotase..EC.5.1.3.29."," 2"," 2","14"," 7","10"," 4"," 6"," 8"," 8","13","15","13"," 9","15"," 7"
"K02433..gatA..QRSL1..aspartyl.tRNA.Asn..glutamyl.tRNA.Gln..amidotransferase.subunit.A..EC.6.3.5.6.6.3.5.7.","12"," 1"," 8"," 6"," 5"," 8","10"," 4","31","15","20"," 9","13"," 8"," 9"
"K02434..gatB..PET112..aspartyl.tRNA.Asn..glutamyl.tRNA.Gln..amidotransferase.subunit.B..EC.6.3.5.6.6.3.5.7."," 8"," 0"," 8"," 0"," 7"," 1"," 5"," 3","12"," 9"," 5"," 5"," 6"," 1"," 1"
"K02435..gatC..GATC..aspartyl.tRNA.Asn..glutamyl.tRNA.Gln..amidotransferase.subunit.C..EC.6.3.5.6.6.3.5.7.","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"K02437..gcvH..GCSH..glycine.cleavage.system.H.protein"," 1"," 3"," 9"," 6"," 3"," 4"," 7","11","17","12","10","15"," 6"," 6"," 9"
"K02438..glgX..glycogen.debranching.enzyme..EC.3.2.1.196.","0","0","2","0","0","0","0","0","0","3","0","0","0","0","0"
"K02440..GLPF..glycerol.uptake.facilitator.protein"," 67"," 16"," 61"," 61"," 86"," 38"," 91"," 67","217","239","187","195"," 70","151"," 92"
"K02443..glpP..glycerol.uptake.operon.antiterminator","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"K02445..glpT..MFS.transporter..OPA.family..glycerol.3.phosphate.transporter","0","0","1","0","0","1","0","0","5","0","0","1","0","1","1"
"K02446..glpX..fructose.1.6.bisphosphatase.II..EC.3.1.3.11.","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"K02449..CDK10..cyclin.dependent.kinase.10..EC.2.7.11.22.","0","0","0","0","0","1","0","0","2","0","1","0","0","0","0"
"K02450..gspA..general.secretion.pathway.protein.A","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0"
"K02453..gspD..general.secretion.pathway.protein.D","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"K02454..gspE..general.secretion.pathway.protein.E..EC.7.4.2.8.","1","0","0","0","1","0","1","0","0","0","0","0","1","0","0"
"K02455..gspF..general.secretion.pathway.protein.F","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02456..gspG..general.secretion.pathway.protein.G","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"K02457..gspH..general.secretion.pathway.protein.H","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0"
"K02462..gspM..general.secretion.pathway.protein.M","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"K02466..gutM..glucitol.operon.activator.protein","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02468..srlR..gutR..DeoR.family.transcriptional.regulator..glucitol.operon.repressor","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"K02469..gyrA..DNA.gyrase.subunit.A..EC.5.6.2.2.","2","0","0","0","6","0","1","1","0","1","1","0","0","1","1"
"K02470..gyrB..DNA.gyrase.subunit.B..EC.5.6.2.2.","2","1","0","1","2","0","0","0","0","0","0","0","0","0","1"
"K02471..bacA..vitamin.B12.bleomycin.antimicrobial.peptide.transport.system.ATP.binding.permease.protein","4","0","2","1","1","4","1","0","2","5","1","3","1","4","1"
"K02472..wecC..UDP.N.acetyl.D.mannosaminuronic.acid.dehydrogenase..EC.1.1.1.336.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02474..wbpO..UDP.N.acetyl.D.glucosamine.UDP.N.acetyl.D.galactosamine.dehydrogenase..EC.1.1.1.136.1.1.1...","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02477..K02477..two.component.system..LytTR.family..response.regulator","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"K02478..K02478..two.component.system..LytTR.family..sensor.kinase..EC.2.7.13.3.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02480..K02480..two.component.system..NarL.family..sensor.kinase..EC.2.7.13.3.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02481..flgR..two.component.system..NtrC.family..response.regulator","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02482..flgS..two.component.system..NtrC.family..sensor.kinase..EC.2.7.13.3.","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02483..K02483..two.component.system..OmpR.family..response.regulator","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0"
"K02484..K02484..two.component.system..OmpR.family..sensor.kinase..EC.2.7.13.3.","0","0","0","0","0","0","0","0","1","0","0","2","0","0","0"
"K02486..K02486..two.component.system..sensor.kinase..EC.2.7.13.3.","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
"K02487..","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"K02488..pleD..two.component.system..cell.cycle.response.regulator..EC.2.7.7.65.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02492..hemA..glutamyl.tRNA.reductase..EC.1.2.1.70.","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"K02493..hemK..prmC..HEMK..release.factor.glutamine.methyltransferase..EC.2.1.1.297.","0","1","1","2","1","2","1","0","3","2","3","1","3","1","0"
"K02494..lolB..outer.membrane.lipoprotein.LolB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02495..hemN..hemZ..oxygen.independent.coproporphyrinogen.III.oxidase..EC.1.3.98.3.","2","0","1","0","0","2","3","2","3","3","3","3","0","1","1"
"K02496..hemX..uroporphyrin.III.C.methyltransferase..EC.2.1.1.107.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02497..hemX..HemX.protein","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02498..hemY..HemY.protein","1","0","2","0","0","0","0","0","0","0","0","0","1","0","0"
"K02499..yabN..tetrapyrrole.methylase.family.protein...MazG.family.protein","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0"
"K02500..hisF..imidazole.glycerol.phosphate.synthase.subunit.HisF..EC.4.3.2.10.","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0"
"K02501..hisH..imidazole.glycerol.phosphate.synthase.subunit.HisH..EC.4.3.2.10.","0","0","2","1","1","0","0","1","0","0","1","0","0","0","0"
"K02502..hisZ..ATP.phosphoribosyltransferase.regulatory.subunit","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02503..HINT1..hinT..hit..histidine.triad..HIT..family.protein","335","102","311","320","400","243","336","279","789","696","484","471","395","407","330"
"K02504..hofB..protein.transport.protein.HofB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02505..hofC..protein.transport.protein.HofC","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"K02511..hpaX..MFS.transporter..ACS.family..4.hydroxyphenylacetate.permease","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02515..HSL1..serine.threonine.protein.kinase.HSL1..negative.regulator.of.Swe1.kinase..EC.2.7.11...","25","13"," 9","22","31","15","26","15","53","59","35","43","25","45","31"
"K02516..PRMT5..HSL7..type.II.protein.arginine.methyltransferase..EC.2.1.1.320."," 43"," 18"," 32"," 22"," 47"," 21"," 37"," 48","100"," 86"," 64"," 74"," 59"," 41"," 28"
"K02517..lpxL..htrB..Kdo2.lipid.IVA.lauroyltransferase.acyltransferase..EC.2.3.1.241.2.3.1...","2","0","0","0","1","0","0","0","0","2","0","1","0","1","1"
"K02518..infA..translation.initiation.factor.IF.1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"K02519..infB..MTIF2..translation.initiation.factor.IF.2","24"," 4","10","19","15","19","10","22","62","57","41","51","38","29","32"
"K02520..infC..MTIF3..translation.initiation.factor.IF.3","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0"
"K02521..ilvY..LysR.family.transcriptional.regulator..positive.regulator.for.ilvC","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"K02523..ispB..octaprenyl.diphosphate.synthase..EC.2.5.1.90.","0","0","0","0","1","0","1","0","3","3","0","0","1","0","3"
"K02527..kdtA..waaA..3.deoxy.D.manno.octulosonic.acid.transferase..EC.2.4.99.12.2.4.99.13.2.4.99.14.2.4.99.15.","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"K02528..ksgA..16S.rRNA..adenine1518.N6.adenine1519.N6..dimethyltransferase..EC.2.1.1.182.","1","1","3","0","1","0","0","2","6","4","7","1","2","4","1"
"K02529..lacI..galR..LacI.family.transcriptional.regulator","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0"
"K02530..lacR..DeoR.family.transcriptional.regulator..lactose.phosphotransferase.system.repressor","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02531..lacT..transcriptional.antiterminator","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02532..lacY..MFS.transporter..OHS.family..lactose.permease","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"K02535..lpxC..UDP.3.O..3.hydroxymyristoyl..N.acetylglucosamine.deacetylase..EC.3.5.1.108.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02536..lpxD..UDP.3.O..3.hydroxymyristoyl..glucosamine.N.acyltransferase..EC.2.3.1.191.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02537..MAD2..mitotic.spindle.assembly.checkpoint.protein.MAD2","2","0","1","0","0","0","0","0","2","1","1","0","0","1","1"
"K02538..manR..activator.of.the.mannose.operon..transcriptional.antiterminator","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"K02540..MCM2..DNA.replication.licensing.factor.MCM2..EC.3.6.4.12."," 38","  9"," 38"," 34"," 37"," 13"," 30"," 29"," 92"," 79"," 55"," 72","112"," 49"," 48"
"K02541..MCM3..DNA.replication.licensing.factor.MCM3..EC.3.6.4.12.","42"," 7","34","36","35","20","37","31","86","85","60","69","76","43","38"
"K02542..MCM6..DNA.replication.licensing.factor.MCM6..EC.3.6.4.12."," 50"," 10"," 18"," 40"," 41"," 25"," 39"," 25","110"," 86"," 67"," 76","118"," 60"," 53"
"K02543..MEC1..cell.cycle.checkpoint.protein.MEC1"," 4"," 0"," 0"," 6"," 8"," 2"," 4"," 7","25","14","16","19"," 8","11"," 7"
"K02548..menA..1.4.dihydroxy.2.naphthoate.polyprenyltransferase..EC.2.5.1.74.","0","0","2","1","2","0","0","0","0","0","0","1","1","0","0"
"K02549..menC..o.succinylbenzoate.synthase..EC.4.2.1.113.","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"K02551..menD..2.succinyl.5.enolpyruvyl.6.hydroxy.3.cyclohexene.1.carboxylate.synthase..EC.2.2.1.9.","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"K02552..menF..menaquinone.specific.isochorismate.synthase..EC.5.4.4.2.","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0"
"K02555..MIH1..M.phase.inducer.tyrosine.phosphatase..EC.3.1.3.48."," 3"," 0"," 2"," 3"," 6"," 9"," 3"," 1","15","10","11","15"," 5"," 5"," 4"
"K02556..motA..chemotaxis.protein.MotA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02557..motB..chemotaxis.protein.MotB","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"K02558..mpl..UDP.N.acetylmuramate..L.alanyl.gamma.D.glutamyl.meso.diaminopimelate.ligase..EC.6.3.2.45.","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0"
"K02560..lpxM..msbB..lauroyl.Kdo2.lipid.IVA.myristoyltransferase..EC.2.3.1.243.","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"K02563..murG..UDP.N.acetylglucosamine..N.acetylmuramyl..pentapeptide..pyrophosphoryl.undecaprenol.N.acetylglucosamine.transferase..EC.2.4.1.227.","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"K02564..nagB..GNPDA..glucosamine.6.phosphate.deaminase..EC.3.5.99.6."," 81"," 20"," 72"," 53","110"," 45"," 94"," 62","226","172","154","155","140","115"," 89"
"K02566..nagD..NagD.protein","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02567..napA..nitrate.reductase..cytochrome...EC.1.9.6.1.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02574..napH..ferredoxin.type.protein.NapH","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"K02575..NRT..narK..nrtP..nasA..MFS.transporter..NNP.family..nitrate.nitrite.transporter","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"K02584..nifA..Nif.specific.regulatory.protein","0","1","0","1","2","0","2","0","3","4","1","2","3","5","5"
"K02585..nifB..nitrogen.fixation.protein.NifB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02586..nifD..nitrogenase.molybdenum.iron.protein.alpha.chain..EC.1.18.6.1.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02599..NOTCH1..Notch.1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"K02600..nusA..transcription.termination.antitermination.protein.NusA","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0"
"K02601..nusG..transcription.termination.antitermination.protein.NusG","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"K02603..ORC1..origin.recognition.complex.subunit.1","0","0","0","4","0","1","1","1","4","4","9","6","8","2","1"
"K02604..ORC2..origin.recognition.complex.subunit.2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"K02606..ORC4..origin.recognition.complex.subunit.4"," 8"," 0"," 4"," 5"," 9"," 6","12"," 6","30","29","15","21","10","21"," 8"
"K02607..ORC5..origin.recognition.complex.subunit.5","5","3","3","1","4","0","4","2","9","5","3","7","7","5","3"
"K02609..paaA..ring.1.2.phenylacetyl.CoA.epoxidase.subunit.PaaA..EC.1.14.13.149.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02611..paaC..ring.1.2.phenylacetyl.CoA.epoxidase.subunit.PaaC..EC.1.14.13.149.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02613..paaE..ring.1.2.phenylacetyl.CoA.epoxidase.subunit.PaaE","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"K02614..paaI..acyl.CoA.thioesterase..EC.3.1.2...","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"K02615..paaJ..3.oxo.5.6.didehydrosuberyl.CoA.3.oxoadipyl.CoA.thiolase..EC.2.3.1.223.2.3.1.174."," 3"," 1"," 1"," 2"," 4"," 3"," 2"," 1","12"," 9","12"," 7"," 4"," 4"," 1"
"K02618..paaZ..oxepin.CoA.hydrolase...3.oxo.5.6.dehydrosuberyl.CoA.semialdehyde.dehydrogenase..EC.3.3.2.12.1.2.1.91.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4"
"K02619..pabC..4.amino.4.deoxychorismate.lyase..EC.4.1.3.38."," 6"," 9","10","11","19","19","10","12","38","30","21","18","23","23","16"
"K02621..parC..topoisomerase.IV.subunit.A..EC.5.6.2.2.","0","0","0","0","0","1","0","1","3","0","0","0","1","2","1"
"K02622..parE..topoisomerase.IV.subunit.B..EC.5.6.2.2.","1","0","2","0","0","1","3","0","1","1","2","0","0","0","3"
"K02624..pcaR..IclR.family.transcriptional.regulator..pca.regulon.regulatory.protein","0","0","1","0","0","0","0","1","2","2","0","1","0","1","0"
"K02635..petB..cytochrome.b6","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0"
"K02636..petC..cytochrome.b6.f.complex.iron.sulfur.subunit..EC.7.1.1.6.","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"K02637..petD..cytochrome.b6.f.complex.subunit.4","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"K02646..PHO2..regulatory.protein.PHO2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"K02647..cdaR..carbohydrate.diacid.regulator","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02650..pilA..type.IV.pilus.assembly.protein.PilA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02651..flp..pilA..pilus.assembly.protein.Flp.PilA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02652..pilB..type.IV.pilus.assembly.protein.PilB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02653..pilC..type.IV.pilus.assembly.protein.PilC","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02654..pilD..pppA..leader.peptidase..prepilin.peptidase....N.methyltransferase..EC.3.4.23.43.2.1.1...","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0"
"K02655..pilE..type.IV.pilus.assembly.protein.PilE","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"K02656..pilF..type.IV.pilus.assembly.protein.PilF","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"K02658..pilH..twitching.motility.two.component.system.response.regulator.PilH","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02660..pilJ..twitching.motility.protein.PilJ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02662..pilM..type.IV.pilus.assembly.protein.PilM","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02664..pilO..type.IV.pilus.assembly.protein.PilO","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02666..pilQ..type.IV.pilus.assembly.protein.PilQ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02667..pilR..pehR..two.component.system..NtrC.family..response.regulator.PilR","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K02668..pilS..pehS..two.component.system..NtrC.family..sensor.histidine.kinase.PilS..EC.2.7.13.3.","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"K02669..pilT..twitching.motility.protein.PilT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
